4.9,6.10901e-16,100,0.8,0,0,0.2,0.591912,0.559603,0.580074,
0.274751,4.89229,100,0.8,0,0,0.2,0.591912,0.559603,0.580074,
0,0,105,0.8,0,0,0.2,0.591912,0.559603,0.580074,
4.9,6.10901e-16,100,0.8,0,0,0.2,0.590441,-0.562639,0.578633,
0,0,105,0.8,0,0,0.2,0.590441,-0.562639,0.578633,
0.236152,-4.89431,100,0.8,0,0,0.2,0.590441,-0.562639,0.578633,
0.733646,0,5,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,5.73077,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,5.73077,0.8,0,0,0.2,-0.866025,0.5,0,
-0.366823,-0.635356,5,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,5.73077,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,5,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,5,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,1.11022e-16,5.73077,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,5.73077,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,0.635356,5,0.8,0,0,0.2,0.866025,-0.5,0,
-0.733646,1.11022e-16,5.73077,0.8,0,0,0.2,0.866025,-0.5,0,
-0.733646,8.98457e-17,5,0.8,0,0,0.2,0.866025,-0.5,0,
0.366823,0.635356,5,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,5.73077,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,5,0.8,0,0,0.2,0,-1,0,
0.366823,0.635356,5,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,5.73077,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.366823,0.635356,5.73077,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,5.73077,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,6.46154,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,6.46154,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,5.73077,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,6.46154,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,6.46154,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,5.73077,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.70812e-17,6.46154,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,6.46154,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,0.635356,5.73077,0.8,0,0,0.2,0.866025,-0.5,0,
-0.733646,8.70812e-17,6.46154,0.8,0,0,0.2,0.866025,-0.5,0,
-0.733646,1.11022e-16,5.73077,0.8,0,0,0.2,0.866025,-0.5,0,
0.366823,0.635356,5.73077,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,6.46154,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,5.73077,0.8,0,0,0.2,0,-1,0,
0.366823,0.635356,5.73077,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,6.46154,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.366823,0.635356,6.46154,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,6.46154,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,7.19231,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,7.19231,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,6.46154,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,7.19231,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,7.19231,0.8,0,0,0.2,0,1,0,
-0.733646,8.70812e-17,6.46154,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,7.19231,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,6.46154,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.70812e-17,6.46154,0.8,0,0,0.2,0.866025,-0.5,-9.45742e-19,
-0.366823,0.635356,7.19231,0.8,0,0,0.2,0.866025,-0.5,-9.45742e-19,
-0.733646,8.5699e-17,7.19231,0.8,0,0,0.2,0.866025,-0.5,-9.45742e-19,
0.366823,0.635356,6.46154,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,7.19231,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,6.46154,0.8,0,0,0.2,0,-1,0,
0.366823,0.635356,6.46154,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,7.19231,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.366823,0.635356,7.19231,0.8,0,0,0.2,-0.866025,-0.5,-0,
0.733646,0,7.19231,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,7.92308,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,7.92308,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,7.19231,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,7.92308,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,7.92308,0.8,0,0,0.2,0,1,0,
-0.733646,8.5699e-17,7.19231,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,7.92308,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,7.19231,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.5699e-17,7.19231,0.8,0,0,0.2,0.866025,-0.5,-9.45746e-19,
-0.366823,0.635356,7.92308,0.8,0,0,0.2,0.866025,-0.5,-9.45746e-19,
-0.733646,8.43167e-17,7.92308,0.8,0,0,0.2,0.866025,-0.5,-9.45746e-19,
0.366823,0.635356,7.19231,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,7.92308,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,7.19231,0.8,0,0,0.2,0,-1,0,
0.733646,0,7.19231,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,7.92308,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,7.19231,0.8,0,0,0.2,-0.866025,-0.5,0,
0.733646,0,7.92308,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,8.65385,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,8.65385,0.8,0,0,0.2,-0.866025,0.5,0,
-0.366823,-0.635356,7.92308,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,8.65385,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,7.92308,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,7.92308,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.29345e-17,8.65385,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,8.65385,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.43167e-17,7.92308,0.8,0,0,0.2,0.866025,-0.5,-9.45743e-19,
-0.366823,0.635356,8.65385,0.8,0,0,0.2,0.866025,-0.5,-9.45743e-19,
-0.733646,8.29345e-17,8.65385,0.8,0,0,0.2,0.866025,-0.5,-9.45743e-19,
0.366823,0.635356,7.92308,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,8.65385,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,7.92308,0.8,0,0,0.2,0,-1,0,
0.733646,0,7.92308,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,8.65385,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,7.92308,0.8,0,0,0.2,-0.866025,-0.5,0,
0.733646,0,8.65385,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,9.38461,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,9.38461,0.8,0,0,0.2,-0.866025,0.5,0,
-0.366823,-0.635356,8.65385,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,9.38461,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,8.65385,0.8,0,0,0.2,0,1,0,
-0.733646,8.29345e-17,8.65385,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,9.38461,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,8.65385,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.29345e-17,8.65385,0.8,0,0,0.2,0.866025,-0.5,-9.45747e-19,
-0.366823,0.635356,9.38461,0.8,0,0,0.2,0.866025,-0.5,-9.45747e-19,
-0.733646,8.15523e-17,9.38461,0.8,0,0,0.2,0.866025,-0.5,-9.45747e-19,
0.366823,0.635356,8.65385,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,9.38461,0.8,0,0,0.2,0,-1,0,
-0.366823,0.635356,8.65385,0.8,0,0,0.2,0,-1,0,
0.733646,0,8.65385,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,9.38461,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,8.65385,0.8,0,0,0.2,-0.866025,-0.5,0,
0.733646,0,9.38461,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,10.1154,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,10.1154,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,9.38461,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,10.1154,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,10.1154,0.8,0,0,0.2,0,1,0,
-0.733646,8.15523e-17,9.38461,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,10.1154,0.8,0,0,0.2,0.866025,0.5,0,
-0.366823,-0.635356,9.38461,0.8,0,0,0.2,0.866025,0.5,0,
-0.733646,8.15523e-17,9.38461,0.8,0,0,0.2,0.866025,-0.5,-9.45741e-19,
-0.366823,0.635356,10.1154,0.8,0,0,0.2,0.866025,-0.5,-9.45741e-19,
-0.733646,8.017e-17,10.1154,0.8,0,0,0.2,0.866025,-0.5,-9.45741e-19,
-0.366823,0.635356,9.38461,0.8,0,0,0.2,0,-1,-0,
0.366823,0.635356,10.1154,0.8,0,0,0.2,0,-1,-0,
-0.366823,0.635356,10.1154,0.8,0,0,0.2,0,-1,-0,
0.733646,0,9.38461,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,10.1154,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,0.635356,9.38461,0.8,0,0,0.2,-0.866025,-0.5,0,
0.366823,-0.635356,10.1154,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,10.8462,0.8,0,0,0.2,-0.866025,0.5,0,
0.733646,0,10.1154,0.8,0,0,0.2,-0.866025,0.5,0,
0.366823,-0.635356,10.1154,0.8,0,0,0.2,0,1,0,
-0.366823,-0.635356,10.8462,0.8,0,0,0.2,0,1,0,
0.366823,-0.635356,10.8462,0.8,0,0,0.2,0,1,0,
